text,label
supero mis expectativas de comodidad y tranquilida,0
muy confortable,0
"las instalaciones son muy buenas , hay prácticamente de todo en el hotel , spa , piscinas , zona de ocio con billares , futbolines , juegos para los niños , bar , orquesta , baile , peluquería .... el baño era igual de grande que la habitación con un jacuzzi en la parte de arriba , un vestidor y la cama de casi tres metros , con una terracita .... muy bonita .",0
"bonito , atencion de lujo y desayunos deliciosos !",0
calidad precio bastante buena y en el centro,0
la comida es excelente y tiene todo pensado para la diversión familiar .,0
muy bonito,0
"las habitaciones son amplias , el mobiliario es moderno y funcional , poseen tv de pantalla plana , vía satélite , caja de seguridad .",0
"estuvimos 5 dias muy buenos , el desayuno era variado y abundante , muy cerca de estacion de metro y del camp nou .",0
hotel exelente a precios asequibles,0
"las habitaciones muy completas y disponen gratuitamente de caja fuerte , minibar , servicio de plancha etc ...",0
"lo recomendaria a los amigos , para parejas , familias , etc. la jaima sería un lugar curioso para una luna de miel o escapada romántica distinta .",0
ya conocíamos esta cadena y estamos muy contentos con ella .,0
"la clientela es variada aunque siempre que nos hemos hospedado hay gran cantidad de extranjeros debido a que esta muy cerca del camp nou , esto lo hace un sitio ideal para ir al futbol .",0
totalmente recomendable por su precio y situación estratégica,0
he estado en 5 diferentes hoteles en punta cana y este lo recomiendo al 100 % .,0
el hotel está muy bien comunicado con el metro .,0
"es un lugar muy tranquilo , sin ningun ruido y con todo lo necesario para pasar unos dias de descanso con la familia .",0
atención excelente,0
"tiene una ubicación excelente , a escasos 5 minutos andando de la estación de termini , a la cual llegan diferentes trenes y autobuses desde los dos aeropuertos de la ciudad .",0
en resumen hemos quedado muy contentos .,0
recomendable para visitar el centro o ir de compras .,0
todo perfecto .,0
"me pareció un gran hotel , teniendo en cuento los servicios prestados , moveros andando no está mal y haciendo buen tiempo resultará muy agradable para pasear con el niño , por lo que he visto en la página del hotel tenéis próxima la parada del autobús nº 80 que funciona hasta pasadas las 12 de la noche y os lleva hasta el comienzo de los campos eliseos , pasando por el puente del alma y la avda .",0
muy buen resort,0
en general todo muy bien en cuanto a los trabajadores .,0
la primera en una habitacion estandar que me parecio realmente acogedora con un baño enorme de marmol .,0
"un hotel muy bonito , adecuado para pasar las vacaciones , viajes de novios o ir con la familia.te tratan estupendamente bien , las habitaciones y la vista son preciosas y hay multitud de posibilidades para pasar el tiempo !",0
"la decoración , nada más entrar nos pareció fantástica .",0
lo mejor .... la fuente de chocolate .,0
"es un hotel situado cerca del camp nou , cerca hay varios bares para desyunar y el bar casa mario donde se come bastante bien .",0
"siempre que viajamos a madrid nos alojamos en este hotel , la ubicación es inmejorable .",0
el hotel es estupendo .,0
muy buenas vistas y mucha tranquilidad .,0
"e hotel tiene unas instalaciones muy modernas incluida piscina en el último piso , de nueva construccion , está bien cuidado y muy limpio .",0
recomendable para quien quiera desconectar del ritmo frenético de la ciudad .,0
"el hotel esta situado cerca del metro lo que facilita la movilidad , y además es posible aparcar el coche cerca del hotel sin ser zona controlada por el ayuntamiento .",0
muy bien ubicado en madrid,0
100 % recomendable .,0
gracias por todo ......... lo pasamos muy lindo .... lo que vimos de la isla es muy lindo pero manejar y andar en auto es un contratiempo ...... las calles son muy angostas y con cunetas profundas a los costados y la gente camina por las calles,0
muy cerca del bayside y el american airlines arena .,0
excelente estancia en este hotel,0
recomiendo al 100 % este hotel a todo el mundo .,0
buenas vistas e iluminaciñon natural .,0
lo repetiríamos sin dudarlo,0
ideal para escapadas urbanas .,0
"como la vez anterior , no nos defraudó en nada .",0
"entre el baño y el dormitorio hay una pared de cristal .... muy buen detalle si viajas en pareja , si no no pasa nada , hay una persiana .",0
bien comunicado .,0
al lado de la plaza del sol y cerca de estaciones de metro y parada de autobuses .,0
"el hotel se encuentra en la parte final de su remodelación , han cambiado los baños y en las habitaciones han integrado en el interior de la habitación los balcones que tenía este hotel .",0
buena atención en la recepción .,0
"todo excelente , muy prolijo , la comida es realmente buena , el gazebo de la piscina tiene todo para satisfacer a los clientes !",0
además tiene una buena vista del vaticano .,0
"se encuentra justo al lado de la estacion de trenes , y en frente de un estupendo centro comercial , para ir al cine en momentos de relax despues de haber hecho turismo por la preciosa ciudad .",0
"un hotel con todas las comodidades , con un complejo muy cuidado y variado en actividades .",0
las parcelas son amplias y con mucha sombra .,0
la verdad que merece la pena reservar media pensión .,0
al entrar te invitan a una copa de champán pero no la tomamos .,0
"nos encanta este hotel , su ubicación , sus habitaciones , su personal ( siempre tan amable y servicial ) .",0
tambié tienes un centro comercial al lado con un alcampo para poder comprar la comida alli y llevarla a tu estudio .,0
"el servicio de desayuno muy completo , con mucha variedad de bolleria y de zumos naturales .",0
"lo mejor , las vistas desde la azotea , donde se encuentra la piscina , espectaculares .",0
he estado varias veces aqui .,0
un entorno privilegiado,0
"hotel comodo y confortable.el personal es muy amable , siempre dispuesto a ayudarnos ante cualquier consulta o necesidad .",0
"no puedo decir nada en contra , el personal maravilloso desde la direccion hasta el ultimo empleado te hacen encontrar en un ambiente muy acogedor , las habitaciones estupendas , amplias y confortables , cualquier persona deseando ayudarte y los espacios del hotel limpios y confortables",0
también tiene servicio de internet gratis en la habitacion o caja fuerte gratis .,0
la gente de recepción fue muy amable cuando les consulté sobre información turística .,0
tuvieron con nosotros el detalle de una botella de cava .... siguen cuidando los detalles en esta cadena .,0
"la habitación doble en la cual nos quedamos era bastante cómoda , amplia y ordenada .",0
buen hotel de ciudad,0
elección fácil para la próxima visita a roma .,0
muy buena relación calidad · precio,0
"al ser valencia no es muy dificil encontrar donde tomar algo , a menos de 100 metros de la estancia hay algo donde elegir .",0
un hotel de ensueño,0
minibar gratuido,0
"en la habitacion no habia ruidos por las noches , silencio absoluto , y eso que era un primero , lo agradecimos mucho despues de volver matados de recorrer la ciudad .",0
sitio de relax y bienestar,0
"el desayuno en la última planta es "" espectacular "" , tanto por las vistas como por la variedad del mismo .",0
pedazo de hotel,0
el vuelo directo desde buenos aires y el later check out adaptado a la hora de partida nos permitidos disfrutar al máximo de nuestras vacaciones y tener unagradable descanso .,0
todo maravilloso .,0
quede contento,0
"el hotel está situado al lado del camp nou y muy cerquita de una boca de metro y frente a una parada de autobús , por si no se quiere coger el coche .",0
"el trato con el personal del hotel bastante bueno , luego una vez que pagas ... ya no tanto .",0
la azotea impresionante con dos jacuzzis en los que se ve todo madrid.el spa super bien acondicionado .,0
excelente eleccion de viaje !,0
me gustó la habitación en general poder aparcar el coche en la puerta .,0
"los sanitarios son compartidos hombres y mujeres pero todo a puerta cerrada , incluso los lavabos individuales .",0
"descanso , mb comida y servicio .",0
bastante bueno para como me lo pintaron,0
personal cercano y eficaz,0
un hotel situado en una zona muy tranquila de madrid .,0
"no puedo opinar sobre el spa ya que no lo he visitado , pero por otro lado , buen trato del personal , las habitaciones disponen de caja fuerte individaal , mini bar gratuito ( sin bebidas alcohólicas ) , tabla para planchar , cafetera , camas amplias y cómodas , ... y en verano dos jacuzzis en la terraza al aire libre con grandes vistas .",0
"la estancia en el hotel las arenas fue perfecta para ir a pasarlo bien con los amigos y que los niños tambien lo pasaran bien , tanto saliendo a la playa como con el servicio que hay para atender a los pequeños .",0
viaje con mi mujer a sirenis tropical este pasado mes de noviembre y han sido unas vacaciones excelente .,0
"lo pasamos genial , el servicio de playa es excelente , la atención de la gente siempre bien dispuesta y la comida variada , para todos los gustos .",0
"en las habitaciones tienes todo tipo de detalles como una cafetera con sus cápsulas , un despertador con altavoz para poner tu smartphone , etc. además cuando te levantas para desayunar y vuelves , la habitación ya está hecha , así como después de echarme una siesta .",0
ideal para conocer la ciudad .,0
"bastante relajante y placentero , comida fenomenal , totalmente recomendado .",0
"las habitaciones son amplias , luminosas y muy muy bien equipadas .",0
en general muy acogedor y un servicio excelente,0
lo mejor del hotel fue el spa .,0
bonito lugar para descansar,0
"se encuentra a menos de una cuadra del metro , 10 minutos caminando a la fontana di trevi y 15 minutos al coliseo .",0
"estos 4 dias hemos descansado y disfrutado gracias a la buena comida , camas y amabilidad de los dueños del hotel .",0
"ubicación excelente en roma , cerca de muchos puntos turísticos .",0
por contra la chica de recepción fue extremadamente educada y atenta .,0
"nuestra estancia allí fue más que agradable , nos sentimos como en casa , como en familia .",0
las habitaciones muy limpias y el detalle de los nórdicos muy confortables .,0
"el ambiente es muy agradable y la habitación muy cómoda , con gran calidad en el sueño y detalles como cafetera eléctrica y minibar gratis ( agua , pepsi , zumos ) ; también contaba con conexión wifi gratuita en la habitación .",0
me gusta el hotel,0
acceso gratis a internet y personal muy amable .,0
